timestamp,event_id,test_case,page_name,element_name,ui_version,candidate_idx,candidate_tag,candidate_id,candidate_css_path,tag_match,text_similarity,attribute_similarity,class_similarity,parent_similarity,depth_similarity,id_similarity,name_similarity,placeholder_similarity,aria_label_similarity,type_attr_match,sibling_count_ratio,multi_attr_match_count,score,rank,was_selected,label
20260420_130942_617323,multi_add_to_cart_test__add_bike__20260420_130942_617323,multi_add_to_cart_test,inventory,add_bike,,2,button,,html > body > section.product-wrapper > section.product-wrapper > section.product-wrapper > section.product-wrapper > div.product > button,1.0,1.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_130945_758375,multi_add_to_cart_test__add_shirt__20260420_130945_758375,multi_add_to_cart_test,inventory,add_shirt,,0,button,add-shirt-v,button#add-shirt-v,1.0,1.0,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,1,1
20260420_130945_758375,multi_add_to_cart_test__add_shirt__20260420_130945_758375,multi_add_to_cart_test,inventory,add_shirt,,1,button,add-backpack-v-v,button#add-backpack-v-v,1.0,1.0,0.32,0.0,1.0,0.6,0.32,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,0
20260420_130945_758375,multi_add_to_cart_test__add_shirt__20260420_130945_758375,multi_add_to_cart_test,inventory,add_shirt,,2,button,,html > body > section.product-wrapper > section.product-wrapper > section.product-wrapper > section.product-wrapper > div.product > button,1.0,1.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_130948_946156,multi_add_to_cart_test__shopping_cart_link__20260420_130948_946156,multi_add_to_cart_test,inventory,shopping_cart_link,,0,a,shopping_cart_link-v,a#shopping_cart_link-v,1.0,1.0,0.947368,0.0,1.0,0.9,0.947368,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,1
20260420_130952_201038,checkout_form_test__first_name__20260420_130952_201038,checkout_form_test,checkout,first_name,,0,input,,html > body > input,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1,0,0
20260420_130952_201038,checkout_form_test__first_name__20260420_130952_201038,checkout_form_test,checkout,first_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,2,1,1
20260420_130952_201038,checkout_form_test__first_name__20260420_130952_201038,checkout_form_test,checkout,first_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.347826,0.0,1.0,0.9,0.347826,0.0,0.333333,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_130955_289837,checkout_form_test__last_name__20260420_130955_289837,checkout_form_test,checkout,last_name,,0,input,,html > body > input,1.0,0.0,0.736842,0.0,1.0,0.9,0.0,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_130955_289837,checkout_form_test__last_name__20260420_130955_289837,checkout_form_test,checkout,last_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.9,0.0,1.0,0.0,0.0,0.25,1.0,0.0,2,1,1
20260420_130955_289837,checkout_form_test__last_name__20260420_130955_289837,checkout_form_test,checkout,last_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.363636,0.0,1.0,0.9,0.363636,0.0,0.235294,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_130958_400305,checkout_form_test__postal_code__20260420_130958_400305,checkout_form_test,checkout,postal_code,,0,input,,html > body > input,1.0,0.0,0.380952,0.0,1.0,0.9,0.0,0.0,0.380952,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_130958_400305,checkout_form_test__postal_code__20260420_130958_400305,checkout_form_test,checkout,postal_code,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.4,0.0,1.0,0.9,0.363636,0.0,0.4,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_130958_400305,checkout_form_test__postal_code__20260420_130958_400305,checkout_form_test,checkout,postal_code,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.916667,0.0,1.0,0.9,0.916667,0.0,0.631579,0.0,0.0,0.25,0.0,0.0,3,1,1
20260420_131001_478167,checkout_form_test__finish_button__20260420_131001_478167,checkout_form_test,checkout,finish_button,,0,button,,html > body > button,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_131004_618591,login_test__username_input__20260420_131004_618591,login_test,login,username_input,,0,input,,html > body > form > input,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,0.15,1.0,0.0,1,0,0
20260420_131004_618591,login_test__username_input__20260420_131004_618591,login_test,login,username_input,,1,input,,html > body > form > input,1.0,0.0,0.25,0.0,1.0,0.9,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_131007_701041,products_listing_test__inventory_title__20260420_131007_701041,products_listing_test,inventory,inventory_title,,0,h2,,html > body > h2,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_131010_789187,cart_page_test__cart_title__20260420_131010_789187,cart_page_test,cart,cart_title,,0,h2,,html > body > h2,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,0,0
20260420_131013_903746,navigation_flow_test__nav_login__20260420_131013_903746,navigation_flow_test,index,nav_login,,0,a,,html > body > nav > a,1.0,0.5,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_131013_903746,navigation_flow_test__nav_login__20260420_131013_903746,navigation_flow_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.5,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1,1
20260420_131013_903746,navigation_flow_test__nav_login__20260420_131013_903746,navigation_flow_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_131017_118325,navigation_flow_test__login_products_link__20260420_131017_118325,navigation_flow_test,login,login_products_link,,0,a,shopping_cart_link-v,a#shopping_cart_link-v,1.0,0.26087,0.461538,0.0,1.0,0.9,0.461538,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,1
20260420_131020_366863,navigation_flow_test__shopping_cart_link__20260420_131020_366863,navigation_flow_test,inventory,shopping_cart_link,,0,a,checkout-link-v-v,a#checkout-link-v-v,1.0,0.235294,0.4,0.0,1.0,0.9,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_131026_572414,inventory_test__add_backpack_button__20260420_131026_572414,inventory_test,inventory,add_backpack_button,,0,button,add-shirt-v,button#add-shirt-v,1.0,1.0,0.347826,0.0,1.0,0.8,0.347826,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_131026_572414,inventory_test__add_backpack_button__20260420_131026_572414,inventory_test,inventory,add_backpack_button,,1,button,add-backpack-v-v,button#add-backpack-v-v,1.0,1.0,0.857143,0.0,1.0,0.5,0.857143,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_131026_572414,inventory_test__add_backpack_button__20260420_131026_572414,inventory_test,inventory,add_backpack_button,,2,button,,html > body > section.product-wrapper > section.product-wrapper > section.product-wrapper > section.product-wrapper > div.product > button,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_131031_680584,inventory_test__shopping_cart_link__20260420_131031_680584,inventory_test,inventory,shopping_cart_link,,0,a,shopping_cart_link-v,a#shopping_cart_link-v,1.0,1.0,0.947368,0.0,1.0,0.9,0.947368,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,1
20260420_131039_415225,navigation_flow_test__nav_login__20260420_131039_415225,navigation_flow_test,index,nav_login,,0,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_131039_415225,navigation_flow_test__nav_login__20260420_131039_415225,navigation_flow_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.153846,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_131039_415225,navigation_flow_test__nav_login__20260420_131039_415225,navigation_flow_test,index,nav_login,,2,a,nav-cart,a#nav-cart,1.0,0.0,0.470588,0.0,1.0,0.9,0.470588,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_131042_574814,login_test__username_input__20260420_131042_574814,login_test,login,username_input,,0,input,,html > body > form > input,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,0.15,1.0,0.0,1,0,0
20260420_131042_574814,login_test__username_input__20260420_131042_574814,login_test,login,username_input,,1,input,,html > body > form > input,1.0,0.0,0.25,0.0,1.0,0.9,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_131046_196885,products_listing_test__product_bike__20260420_131046_196885,products_listing_test,inventory,product_bike,,0,p,product-shirt,p#product-shirt,1.0,0.235294,0.72,0.0,1.0,0.8,0.72,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_131046_196885,products_listing_test__product_bike__20260420_131046_196885,products_listing_test,inventory,product_bike,,1,p,product-backpack,p#product-backpack,1.0,0.222222,0.714286,0.0,1.0,0.8,0.714286,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,0
20260420_131046_196885,products_listing_test__product_bike__20260420_131046_196885,products_listing_test,inventory,product_bike,,2,p,product-bike-v,p#product-bike-v,1.0,1.0,0.923077,0.0,1.0,0.8,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,1,1
20260420_131049_430798,home_navigation_test__nav_login__20260420_131049_430798,home_navigation_test,index,nav_login,,0,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_131049_430798,home_navigation_test__nav_login__20260420_131049_430798,home_navigation_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.153846,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_131049_430798,home_navigation_test__nav_login__20260420_131049_430798,home_navigation_test,index,nav_login,,2,a,nav-cart,a#nav-cart,1.0,0.0,0.470588,0.0,1.0,0.9,0.470588,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_131052_618158,checkout_form_test__first_name__20260420_131052_618158,checkout_form_test,checkout,first_name,,0,input,first-name-v,input#first-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.909091,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1,1,1
20260420_131052_618158,checkout_form_test__first_name__20260420_131052_618158,checkout_form_test,checkout,first_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_131052_618158,checkout_form_test__first_name__20260420_131052_618158,checkout_form_test,checkout,first_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.380952,0.0,1.0,0.9,0.347826,0.0,0.380952,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_131055_712200,checkout_form_test__last_name__20260420_131055_712200,checkout_form_test,checkout,last_name,,0,input,first-name-v,input#first-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_131055_712200,checkout_form_test__last_name__20260420_131055_712200,checkout_form_test,checkout,last_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.9,0.0,1.0,0.0,0.0,0.25,1.0,0.0,2,1,1
20260420_131055_712200,checkout_form_test__last_name__20260420_131055_712200,checkout_form_test,checkout,last_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.4,0.0,1.0,0.9,0.363636,0.0,0.4,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_131058_821511,checkout_form_test__postal_code__20260420_131058_821511,checkout_form_test,checkout,postal_code,,0,input,first-name-v,input#first-name-v,1.0,0.0,0.380952,0.0,1.0,0.9,0.347826,0.0,0.380952,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_131058_821511,checkout_form_test__postal_code__20260420_131058_821511,checkout_form_test,checkout,postal_code,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.4,0.0,1.0,0.9,0.363636,0.0,0.4,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_131058_821511,checkout_form_test__postal_code__20260420_131058_821511,checkout_form_test,checkout,postal_code,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,1.0,0.0,1.0,0.9,0.916667,0.0,1.0,0.0,0.0,0.25,1.0,0.0,3,1,1
20260420_131102_290278,multi_add_to_cart_test__add_backpack__20260420_131102_290278,multi_add_to_cart_test,inventory,add_backpack,,0,button,add-shirt,button#add-shirt,1.0,1.0,0.380952,0.0,1.0,0.8,0.380952,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_131102_290278,multi_add_to_cart_test__add_backpack__20260420_131102_290278,multi_add_to_cart_test,inventory,add_backpack,,1,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.8,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_131102_290278,multi_add_to_cart_test__add_backpack__20260420_131102_290278,multi_add_to_cart_test,inventory,add_backpack,,2,button,add-bike,button#add-bike,1.0,1.0,0.6,0.0,1.0,0.8,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_131106_133757,cart_page_test__cart_title__20260420_131106_133757,cart_page_test,cart,cart_title,,0,h2,cart-title-v,h2#cart-title-v,1.0,1.0,0.909091,0.0,1.0,0.9,0.909091,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_131112_758445,inventory_test__add_backpack_button__20260420_131112_758445,inventory_test,inventory,add_backpack_button,,0,button,add-shirt,button#add-shirt,1.0,1.0,0.380952,0.0,1.0,0.8,0.380952,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_131112_758445,inventory_test__add_backpack_button__20260420_131112_758445,inventory_test,inventory,add_backpack_button,,1,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.8,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_131112_758445,inventory_test__add_backpack_button__20260420_131112_758445,inventory_test,inventory,add_backpack_button,,2,button,add-bike,button#add-bike,1.0,1.0,0.6,0.0,1.0,0.8,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_131121_466501,checkout_form_test__first_name__20260420_131121_466501,checkout_form_test,checkout,first_name,,0,input,first-name-v,input#first-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.909091,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1,1,1
20260420_131121_466501,checkout_form_test__first_name__20260420_131121_466501,checkout_form_test,checkout,first_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_131121_466501,checkout_form_test__first_name__20260420_131121_466501,checkout_form_test,checkout,first_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.347826,0.0,1.0,0.9,0.347826,0.0,0.333333,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_131124_540049,checkout_form_test__last_name__20260420_131124_540049,checkout_form_test,checkout,last_name,,0,input,first-name-v,input#first-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_131124_540049,checkout_form_test__last_name__20260420_131124_540049,checkout_form_test,checkout,last_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.9,0.0,1.0,0.0,0.0,0.25,1.0,0.0,2,1,1
20260420_131124_540049,checkout_form_test__last_name__20260420_131124_540049,checkout_form_test,checkout,last_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.363636,0.0,1.0,0.9,0.363636,0.0,0.235294,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_131127_650450,checkout_form_test__postal_code__20260420_131127_650450,checkout_form_test,checkout,postal_code,,0,input,first-name-v,input#first-name-v,1.0,0.0,0.380952,0.0,1.0,0.9,0.347826,0.0,0.380952,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_131127_650450,checkout_form_test__postal_code__20260420_131127_650450,checkout_form_test,checkout,postal_code,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.4,0.0,1.0,0.9,0.363636,0.0,0.4,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_131127_650450,checkout_form_test__postal_code__20260420_131127_650450,checkout_form_test,checkout,postal_code,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.916667,0.0,1.0,0.9,0.916667,0.0,0.631579,0.0,0.0,0.25,0.0,0.0,3,1,1
20260420_131131_312821,navigation_flow_test__nav_login__20260420_131131_312821,navigation_flow_test,index,nav_login,,0,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_131131_312821,navigation_flow_test__nav_login__20260420_131131_312821,navigation_flow_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.153846,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_131131_312821,navigation_flow_test__nav_login__20260420_131131_312821,navigation_flow_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_131134_403238,home_navigation_test__nav_login__20260420_131134_403238,home_navigation_test,index,nav_login,,0,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_131134_403238,home_navigation_test__nav_login__20260420_131134_403238,home_navigation_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.153846,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_131134_403238,home_navigation_test__nav_login__20260420_131134_403238,home_navigation_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_131137_501132,products_listing_test__inventory_title__20260420_131137_501132,products_listing_test,inventory,inventory_title,,0,h2,,html > body > h2,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_131140_650446,multi_add_to_cart_test__add_backpack__20260420_131140_650446,multi_add_to_cart_test,inventory,add_backpack,,0,button,add-shirt,button#add-shirt,1.0,1.0,0.380952,0.0,1.0,0.8,0.380952,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_131140_650446,multi_add_to_cart_test__add_backpack__20260420_131140_650446,multi_add_to_cart_test,inventory,add_backpack,,1,button,add-bike,button#add-bike,1.0,1.0,0.6,0.0,1.0,0.7,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_131140_650446,multi_add_to_cart_test__add_backpack__20260420_131140_650446,multi_add_to_cart_test,inventory,add_backpack,,2,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.7,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_131144_312822,login_test__username_input__20260420_131144_312822,login_test,login,username_input,,0,input,,html > body > form > input,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,0.15,1.0,0.0,1,0,0
20260420_131144_312822,login_test__username_input__20260420_131144_312822,login_test,login,username_input,,1,input,,html > body > form > input,1.0,0.0,0.25,0.0,1.0,0.9,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_131150_411958,inventory_test__add_backpack_button__20260420_131150_411958,inventory_test,inventory,add_backpack_button,,0,button,add-shirt,button#add-shirt,1.0,1.0,0.380952,0.0,1.0,0.8,0.380952,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_131150_411958,inventory_test__add_backpack_button__20260420_131150_411958,inventory_test,inventory,add_backpack_button,,1,button,add-bike,button#add-bike,1.0,1.0,0.6,0.0,1.0,0.7,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_131150_411958,inventory_test__add_backpack_button__20260420_131150_411958,inventory_test,inventory,add_backpack_button,,2,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.7,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_131153_789852,cart_page_test__cart_title__20260420_131153_789852,cart_page_test,cart,cart_title,,0,h2,cart-title-v,h2#cart-title-v,1.0,1.0,0.909091,0.0,1.0,0.9,0.909091,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_131156_893733,cart_page_test__cart_item1__20260420_131156_893733,cart_page_test,cart,cart_item1,,0,p,cart-item1-v,p#cart-item1-v,1.0,1.0,0.909091,0.0,1.0,0.9,0.909091,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_131156_893733,cart_page_test__cart_item1__20260420_131156_893733,cart_page_test,cart,cart_item1,,1,p,cart-item2,p#cart-item2,1.0,0.222222,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0
20260420_131200_080185,cart_page_test__checkout_link__20260420_131200_080185,cart_page_test,cart,checkout_link,,0,a,checkout-link-v,a#checkout-link-v,1.0,1.0,0.928571,0.0,1.0,0.9,0.928571,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_131208_664464,navigation_flow_test__nav_login__20260420_131208_664464,navigation_flow_test,index,nav_login,,0,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_131208_664464,navigation_flow_test__nav_login__20260420_131208_664464,navigation_flow_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.5,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1,1
20260420_131208_664464,navigation_flow_test__nav_login__20260420_131208_664464,navigation_flow_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_131211_916220,navigation_flow_test__login_products_link__20260420_131211_916220,navigation_flow_test,login,login_products_link,,0,a,shopping_cart_link,a#shopping_cart_link,1.0,0.26087,0.486486,0.0,1.0,0.9,0.486486,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_131215_048764,multi_add_to_cart_test__add_backpack__20260420_131215_048764,multi_add_to_cart_test,inventory,add_backpack,,0,button,add-shirt-v,button#add-shirt-v,1.0,1.0,0.347826,0.0,1.0,0.8,0.347826,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_131215_048764,multi_add_to_cart_test__add_backpack__20260420_131215_048764,multi_add_to_cart_test,inventory,add_backpack,,1,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.6,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_131215_048764,multi_add_to_cart_test__add_backpack__20260420_131215_048764,multi_add_to_cart_test,inventory,add_backpack,,2,button,,html > body > section.product-wrapper > section.product-wrapper > section.product-wrapper > div.product > button,1.0,1.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_131218_215711,multi_add_to_cart_test__add_bike__20260420_131218_215711,multi_add_to_cart_test,inventory,add_bike,,0,button,add-shirt-v,button#add-shirt-v,1.0,1.0,0.526316,0.0,1.0,1.0,0.526316,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
